,Date,Unix,Ticker,DE Ratio,Price,Stock Price Change,SP500,SP500 Change,Difference
1833,2005-01-28 12:51:17,1106945477.0,celg,0.902,28.27,-32.287425149700596,1171.36,3.109953082224935,-35.39737823192553
1834,2005-05-21 03:51:11,1116672671.0,celg,0.748,39.42,-5.580838323353289,1189.28,4.6873762136563295,-10.26821453700962
1835,2006-06-27 10:07:38,1151428058.0,celg,0.557,45.65,9.341317365269457,1239.2,9.081626365500918,0.25969099976853904
1836,2006-10-23 13:11:35,1161634295.0,celg,0.536,45.61,9.245508982035927,1377.02,21.213348239042983,-11.967839257007055
1837,2007-02-19 00:46:25,1171874785.0,celg,0.477,53.44,27.999999999999996,1455.54,28.125137540381857,-0.12513754038186065
1838,2007-04-04 17:05:58,1175731558.0,celg,0.477,55.85,33.77245508982036,1439.37,26.70175963662931,7.070695453191053
1839,2007-06-13 21:16:17,1181794577.0,celg,0.214,59.0,41.31736526946108,1515.67,33.41813156342703,7.899233706034046
1840,2007-06-15 03:15:20,1181902520.0,celg,0.189,59.57,42.68263473053892,1532.91,34.93569712067464,7.746937609864283
1841,2007-06-16 06:32:09,1182000729.0,celg,0.189,60.08,43.90419161676646,1532.91,34.93569712067464,8.968494496091822
1842,2007-07-17 11:25:15,1184696715.0,celg,0.189,58.32,39.68862275449102,1549.37,36.384602519299655,3.3040202351913663
1843,2007-10-26 12:51:41,1193428301.0,celg,0.175,64.22,53.82035928143713,1535.28,35.144318371873986,18.67604090956314
1844,2009-01-14 22:36:54,1232001414.0,celg,0.008,48.62,16.455089820359277,842.62,-25.827663001857342,42.28275282221662
1845,2013-02-06 18:15:44,1360203344.0,celg,54.01,97.59,133.74850299401197,1512.12,33.105639815849926,100.64286317816205
1846,2013-04-25 00:04:30,1366873470.0,celg,54.34,118.28,183.30538922155688,1585.16,39.53504748994306,143.77034173161383
1847,2013-05-16 18:26:51,1368754011.0,celg,56.28,124.7,198.68263473053892,1650.47,45.2840153869176,153.3986193436213
1848,2003-11-11 01:20:38,1068542438.0,cern,0.292,42.45,0.0,1046.57,0.0,0.0
1849,2004-04-12 00:01:08,1081753268.0,cern,0.295,45.08,6.19552414605417,1145.2,9.424118788040944,-3.228594641986774
1850,2004-07-28 21:55:11,1091076911.0,cern,0.254,44.62,5.111896348645452,1095.42,4.667628538941508,0.44426780970394386
1851,2004-08-03 23:40:09,1091601609.0,cern,0.254,45.61,7.444051825677259,1099.69,5.075628003860241,2.368423821817018
1852,2004-11-14 20:28:19,1100492899.0,cern,0.243,48.92,15.241460541813895,1184.17,13.147711094336753,2.0937494474771423
1853,2005-01-25 09:51:48,1106675508.0,cern,0.243,47.55,12.01413427561836,1168.41,11.64183953295051,0.3722947426678509
1854,2005-02-06 19:03:19,1107745399.0,cern,0.219,52.67,24.07538280329799,1203.03,14.949788356249465,9.125594447048526
1855,2005-03-10 01:56:34,1110448594.0,cern,0.219,51.01,20.164899882214357,1209.25,15.544110761821958,4.6207891203923985
1856,2006-04-20 23:07:48,1145599668.0,cern,0.293,47.1,10.954063604240279,1311.46,25.310299358857996,-14.356235754617718
1857,2006-06-18 22:26:12,1150694772.0,cern,0.276,38.62,-9.022379269729106,1251.54,19.584929818359022,-28.60730908808813
1858,2006-10-23 13:12:35,1161634355.0,cern,0.252,46.95,10.600706713780918,1377.02,31.574572173863196,-20.97386546008228
1859,2007-03-13 18:26:25,1173835585.0,cern,0.226,52.95,24.734982332155475,1377.95,31.663433884021146,-6.92845155186567
1860,2008-01-20 20:25:21,1200889521.0,cern,0.19,52.71,24.16961130742049,1325.19,26.62220396151238,-2.452592654091891
1861,2008-12-22 19:58:49,1230004729.0,cern,0.137,37.5,-11.660777385159017,871.63,-16.715556532291195,5.054779147132178
1862,2009-12-11 22:04:24,1260597864.0,cern,,76.95,81.2720848056537,1106.41,5.717725522420874,75.55435928323283
1863,2011-05-15 05:56:17,1305464177.0,cern,5.01,119.28,180.98939929328623,1337.77,27.824225804294034,153.1651734889922
1864,2011-09-25 21:21:56,1317010916.0,cern,5.38,69.16,62.921083627797394,1136.43,8.586143306228932,54.33494032156846
1865,2011-10-13 00:54:28,1318492468.0,cern,5.38,67.84,59.811542991755005,1203.66,15.009984998614536,44.80155799314047
1866,2011-12-11 00:55:37,1323593737.0,cern,6.06,60.71,43.0153121319199,1255.19,19.93368814317247,23.081623988747427
1867,2012-10-10 14:24:17,1349904257.0,cern,6.86,75.86,78.70435806831566,1432.56,36.88143172458604,41.82292634372962
1868,2013-02-06 13:18:14,1360185494.0,cern,7.29,83.6,96.93757361601882,1512.12,44.48340770325922,52.454165912759606
1869,2013-04-25 02:39:05,1366882745.0,cern,6.92,92.14,117.05535924617196,1585.16,51.46239620856705,65.5929630376049
1870,2004-08-25 21:01:02,1093492862.0,cf,,44.42,0.0,1104.96,0.0,0.0
1871,2005-01-31 17:50:43,1107222643.0,cf,,44.42,0.0,1181.27,6.9061323486823,-6.9061323486823
1872,2006-06-24 17:19:06,1151194746.0,cf,0.006,14.13,-68.19000450247636,1244.5,12.628511439328117,-80.81851594180448
1873,2006-10-23 12:23:40,1161631420.0,cf,0.006,18.61,-58.10445745159838,1377.02,24.62170576310454,-82.72616321470292
1874,2007-04-13 11:16:29,1176488189.0,cf,0.005,43.26,-2.611436289959486,1452.85,31.48439762525339,-34.09583391521288
1875,2007-06-08 15:39:39,1181342379.0,cf,0.005,47.09,6.010805943268801,1507.67,36.44566319142775,-30.43485724815895
1876,2008-01-25 17:25:04,1201310704.0,cf,0.005,104.82,135.97478613237277,1330.61,20.42155372140167,115.5532324109711
1877,2008-02-12 11:55:05,1202846105.0,cf,0.004,111.5,151.0130571814498,1348.86,22.073197219808847,128.93985996164093
1878,2008-04-26 06:29:42,1209216582.0,cf,0.004,144.13,224.47095902746509,1397.84,26.505936866492892,197.96502216097218
1879,2008-06-12 06:32:46,1213277566.0,cf,0.004,151.09,240.13957676722194,1339.87,21.25959310744279,218.87998365977916
1880,2008-12-03 23:46:06,1228376766.0,cf,0.003,46.32,4.277352543899141,870.74,-21.197147408050974,25.474499951950115
1881,2010-03-29 07:40:09,1269873609.0,cf,,93.17,109.74786132372805,1173.22,6.177599189110917,103.57026213461712
1882,2011-02-26 10:55:33,1298746533.0,cf,44.19,140.04,215.26339486717694,1319.88,19.450477845351873,195.81291702182506
1883,2011-07-12 01:16:40,1310458600.0,cf,33.77,144.86,226.1143628995948,1313.64,18.885751520417035,207.22861137917775
1884,2011-09-10 06:45:56,1315662356.0,cf,30.35,180.09,305.42548401620894,1154.23,4.458984940631333,300.9664990755776
1885,2012-07-25 19:58:45,1343271525.0,cf,30.18,195.47,340.049527239982,1337.89,21.08040110049233,318.9691261394897
1886,2013-04-22 02:34:43,1366623283.0,cf,25.55,179.15,303.30932012606934,1562.5,41.4078337677382,261.9014863583311
1887,2013-04-25 09:26:53,1366907213.0,cf,25.55,187.09,321.1841512832058,1585.16,43.45858673617145,277.7255645470343
1888,2004-09-20 23:33:31,1095748411.0,cfn,25.55,26.25,0.0,1122.2,0.0,0.0
1889,2004-10-15 13:04:08,1097870648.0,cfn,25.55,26.4,0.5714285714285661,1108.2,-1.2475494564248797,1.8189780278534458
1890,2010-12-01 07:25:04,1291217104.0,cfn,28.98,22.87,-12.876190476190471,1206.07,7.473712350739609,-20.34990282693008
1891,2011-04-14 21:46:44,1302842804.0,cfn,28.44,29.18,11.16190476190476,1314.52,17.137765104259483,-5.975860342354723
1892,2011-06-16 08:23:15,1308237795.0,cfn,27.89,26.93,2.5904761904761893,1267.64,12.960256638745326,-10.369780448269136
1893,2011-08-18 14:19:33,1313702373.0,cfn,27.25,24.58,-6.361904761904769,1140.65,1.6440919622170775,-8.005996724121847
1894,2011-12-13 17:30:53,1323826253.0,cfn,27.34,24.39,-7.085714285714284,1225.73,9.225628230261982,-16.311342515976264
1895,2013-05-13 02:39:19,1368437959.0,cfn,21.07,33.59,27.961904761904776,1633.77,45.586348244519684,-17.624443482614907
1896,2004-03-02 13:14:15,1078262055.0,chk,1.278,13.14,0.0,1149.1,0.0,0.0
1897,2004-06-22 18:46:03,1087955163.0,chk,0.864,14.36,9.284627092846263,1134.41,-1.2783917848751047,10.563018877721367
1898,2004-11-15 23:25:01,1100589901.0,chk,0.978,16.89,28.538812785388128,1183.81,3.020624836828826,25.5181879485593
1899,2004-12-15 01:44:04,1103103844.0,chk,0.978,16.5,25.570776255707756,1205.72,4.927334435645299,20.643441820062456
1900,2005-02-07 04:46:41,1107780401.0,chk,0.978,18.22,38.66057838660577,1201.72,4.579235923766436,34.08134246283933
1901,2005-03-26 18:12:38,1111885958.0,chk,0.972,21.06,60.27397260273971,1171.42,1.9423896962840626,58.33158290645565
1902,2006-02-18 09:04:19,1140282259.0,chk,1.01,29.73,126.25570776255708,1287.24,12.0215821077365,114.23412565482059
1903,2006-04-21 11:12:39,1145643159.0,chk,0.889,32.81,149.69558599695588,1311.28,14.113654164128455,135.58193183282742
1904,2006-10-23 12:44:04,1161632644.0,chk,0.704,30.6,132.87671232876713,1377.02,19.83465320685755,113.04205912190957
1905,2007-04-07 14:34:35,1175981675.0,chk,0.656,32.51,147.41248097412478,1443.76,25.642676877556358,121.76980409656842
1906,2007-10-16 05:54:58,1192539298.0,chk,0.81,37.79,187.59512937595127,1538.53,33.89000087024629,153.70512850570498
1907,2008-11-04 00:31:41,1225787501.0,chk,1.334,20.63,57.00152207001521,1005.75,-12.474980419458701,69.47650248947392
1908,2008-12-18 00:12:57,1229587977.0,chk,0.874,16.09,22.45053272450532,885.28,-22.95883735097032,45.409370075475636
1909,2008-12-26 00:00:35,1230278435.0,chk,0.874,15.18,15.525114155251135,872.8,-24.044904708032373,39.57001886328351
1910,2010-01-05 17:28:55,1262741335.0,chk,,28.8,119.17808219178082,1136.52,-1.094769819859014,120.27285201163983
1911,2011-09-03 08:40:17,1315064417.0,chk,65.25,32.11,144.3683409436834,1173.97,2.1643024976068332,142.20403844607657
1912,2011-11-02 20:11:50,1320289910.0,chk,65.25,28.03,113.31811263318113,1237.9,7.727786963710746,105.59032566947039
1913,2011-11-16 00:01:03,1321430463.0,chk,72.62,25.47,93.83561643835615,1236.91,7.641632582020727,86.19398385633542
1914,2012-01-02 19:36:40,1325561800.0,chk,72.62,22.29,69.63470319634702,1257.6,9.442172134714125,60.19253106163289
1915,2012-03-06 01:55:37,1331027737.0,chk,60.5,24.23,84.39878234398782,1343.36,16.90540422939692,67.4933781145909
1916,2012-05-09 09:12:54,1336579974.0,chk,69.24,16.93,28.843226788432258,1354.58,17.88182055521713,10.96140623321513
1917,2012-07-09 02:11:07,1341825067.0,chk,70.54,20.04,52.511415525114145,1352.46,17.697328343921342,34.814087181192804
1918,2012-07-10 07:07:32,1341929252.0,chk,70.54,19.98,52.054794520547944,1341.47,16.740927682534167,35.31386683801378
1919,2012-07-18 04:41:37,1342611697.0,chk,70.54,19.24,46.423135464231336,1372.78,19.465668784265954,26.957466679965382
1920,2012-09-23 06:58:26,1348408706.0,chk,73.63,19.36,47.33637747336377,1460.15,27.06901052998,20.267366943383767
1921,2013-04-23 16:55:32,1366761332.0,chk,71.83,18.75,42.694063926940636,1578.78,37.39274214602734,5.301321780913298
1922,2013-05-11 12:17:42,1368299862.0,chk,74.66,20.15,53.34855403348552,1633.7,42.17213471412411,11.176419319361408
1923,2003-11-11 01:01:33,1068541293.0,chrw,0.0,41.38,0.0,1046.57,0.0,0.0
1924,2004-06-22 03:08:42,1087898922.0,chrw,0.0,42.59,2.9241179313678125,1134.41,8.39313184975684,-5.469013918389027
1925,2004-10-14 00:45:27,1097739927.0,chrw,0.0,45.94,11.019816336394381,1103.29,5.419608817374856,5.600207519019525
1926,2004-12-14 04:46:27,1103028387.0,chrw,0.0,53.95,30.376993716771384,1203.38,14.98323093534118,15.393762781430205
1927,2005-02-27 18:27:50,1109557670.0,chrw,0.0,54.82,32.47945867568873,1211.37,15.746677240891671,16.73278143479706
1928,2005-03-06 15:37:10,1110152230.0,chrw,0.0,54.26,31.126147897535027,1222.12,16.773842170136728,14.3523057273983
1929,2006-05-24 20:52:43,1148529163.0,chrw,,45.0,8.748187530207824,1258.57,20.2566479069723,-11.508460376764477
1930,2006-09-04 08:21:36,1157383296.0,chrw,,46.04,11.261478975350402,1311.01,25.267301757168664,-14.005822781818262
1931,2006-10-23 13:13:35,1161634415.0,chrw,,43.46,5.026582890285158,1377.02,31.574572173863196,-26.547989283578037
1932,2007-02-18 20:15:35,1171858535.0,chrw,,52.71,27.380376993716766,1455.54,39.07717591752105,-11.696798923804288
1933,2008-02-06 00:10:27,1202285427.0,chrw,,54.75,32.310294828419515,1326.45,26.7425972462425,5.567697582177015
1934,2009-11-01 06:16:21,1257084981.0,chrw,,55.11,33.180280328661176,1036.19,-0.9918113456338211,34.172091674295
1935,2010-02-12 03:07:12,1265972832.0,chrw,,53.1,28.322861285645235,1075.51,2.7652235397536766,25.557637745891558
1936,2013-02-06 17:49:15,1360201755.0,chrw,,60.34,45.8192363460609,1512.12,44.48340770325922,1.3358286428016797
1937,2013-04-23 04:17:59,1366715879.0,chrw,16.86,57.01,37.77187046882551,1578.78,50.85278576683835,-13.08091529801284
1938,2013-05-10 00:28:28,1368170908.0,chrw,16.86,56.0,35.33107781536974,1633.7,56.1004041774559,-20.76932636208616
1939,2004-09-11 05:34:23,1094906063.0,ci,0.337,67.98,0.0,1123.92,0.0,0.0
1940,2004-11-15 19:26:08,1100575568.0,ci,0.312,70.35,3.486319505736967,1183.81,5.328671079792144,-1.8423515740551775
1941,2005-01-27 12:46:31,1106858791.0,ci,0.312,79.82,17.416887319799923,1174.55,4.504769022706231,12.912118297093691
1942,2006-10-23 12:24:59,1161631499.0,ci,0.298,119.9,76.37540453074433,1377.02,22.519396398320154,53.85600813242418
1943,2007-02-21 19:30:40,1172115040.0,ci,0.367,144.69,112.84201235657545,1457.63,29.69161506157022,83.15039729500523
1944,2007-04-10 06:19:28,1176211168.0,ci,0.407,147.66,117.2109443954104,1448.39,28.869492490568728,88.34145190484166
1945,2007-06-11 03:09:38,1181556578.0,ci,0.514,54.9,-19.240953221535754,1509.12,34.27290198590645,-53.513855207442205
1946,2011-05-01 00:45:36,1304235936.0,ci,42.8,46.83,-31.11209179170345,1363.61,21.32625097871733,-52.438342770420775
1947,2011-06-30 20:09:37,1309489777.0,ci,45.96,51.49,-24.25713445130921,1320.64,17.503025126343513,-41.76015957765272
1948,2011-10-29 08:55:23,1319903723.0,ci,42.79,46.63,-31.406295969402763,1285.09,14.339988611289044,-45.74628458069181
1949,2011-12-29 05:06:29,1325163989.0,ci,41.5,42.21,-37.90820829655782,1263.02,12.376325717132882,-50.2845340136907
1950,2012-01-04 02:27:50,1325672870.0,ci,41.5,43.23,-36.407766990291265,1277.3,13.646878781407917,-50.054645771699185
1951,2013-06-04 23:43:20,1370414600.0,ci,55.35,67.52,-0.6766696087084553,1631.38,45.15090041995872,-45.827570028667175
1952,2004-09-18 10:36:56,1095529016.0,cim,55.35,4.58,0.0,1128.55,0.0,0.0
1953,2005-02-23 08:32:57,1109176377.0,cim,55.35,4.14,-9.606986899563328,1190.8,5.515927517611094,-15.122914417174421
1954,2007-12-25 19:26:02,1198639562.0,cim,55.35,17.71,286.68122270742356,1496.45,32.59935315227505,254.0818695551485
1955,2009-04-22 18:34:18,1240450458.0,cim,,3.29,-28.16593886462882,843.55,-25.25364405653272,-2.9122948080960995
1956,2009-07-21 00:34:40,1248161680.0,cim,,3.8,-17.030567685589524,954.58,-15.415355987771912,-1.615211697817612
1957,2009-10-19 14:11:14,1255986674.0,cim,,3.861,-15.698689956331874,1097.91,-2.7149882592707346,-12.98370169706114
1958,2011-09-03 09:04:08,1315065848.0,cim,188.77,2.89,-36.89956331877729,1173.97,4.0246333791148,-40.924196697892086
1959,2011-11-02 19:00:51,1320285651.0,cim,188.77,2.9,-36.681222707423586,1237.9,9.689424482743355,-46.37064719016694
1960,2012-01-03 14:14:19,1325628859.0,cim,184.86,2.51,-45.196506550218345,1277.06,13.159363785388331,-58.355870335606674
1961,2012-04-19 06:46:31,1334843191.0,cim,184.86,2.79,-39.082969432314414,1376.92,22.00788622568784,-61.090855658002255
1962,2012-08-18 20:14:14,1345346054.0,cim,184.86,2.45,-46.50655021834061,1418.16,25.66213282530682,-72.16868304364743
1963,2013-04-22 03:08:32,1366625312.0,cim,184.86,3.16,-31.004366812227076,1562.5,38.45199592397325,-69.45636273620033
1964,2013-05-16 18:19:08,1368753548.0,cim,184.86,3.27,-28.602620087336245,1650.47,46.24695405608968,-74.84957414342593
1965,2004-09-08 18:10:57,1094692257.0,cinf,0.084,41.03,0.0,1116.27,0.0,0.0
1966,2004-11-30 09:25:26,1101835526.0,cinf,0.079,44.78,9.139653911771873,1173.82,5.155562722280448,3.9840911894914255
1967,2005-01-23 18:53:04,1106535184.0,cinf,0.079,43.8,6.751157689495481,1167.87,4.622537558117652,2.1286201313778292
1968,2005-02-16 10:46:35,1108579595.0,cinf,0.127,45.7,11.381915671459911,1210.34,8.42717263744434,2.9547430340155714
1969,2005-03-13 06:40:23,1110721223.0,cinf,0.127,45.36,10.553253716792586,1200.08,7.508040169493039,3.0452135472995465
1970,2005-04-13 10:27:00,1113413220.0,cinf,0.127,43.01,4.825737265415542,1173.79,5.152875200444336,-0.3271379350287935
1971,2005-09-25 06:42:52,1127655772.0,cinf,0.129,40.98,-0.12186205215696871,1215.29,8.870613740403305,-8.992475792560274
1972,2006-07-18 21:25:22,1153283122.0,cinf,0.181,46.54,13.429198147696802,1236.86,10.802941940569927,2.6262562071268754
1973,2007-01-18 20:13:50,1169180030.0,cinf,0.287,45.22,10.212039970753102,1426.37,27.780017379307864,-17.56797740855476
1974,2007-02-20 14:20:55,1172010055.0,cinf,0.123,44.19,7.701681696319758,1459.68,30.76406245800748,-23.06238076168772
1975,2009-06-20 23:27:00,1245565620.0,cinf,,22.7,-44.67462832074092,921.23,-17.47247529719512,-27.2021530235458
1976,2012-09-19 07:29:15,1348064955.0,cinf,18.18,39.53,-3.65586156470875,1461.05,30.886792621856717,-34.542654186565464
1977,2013-05-23 16:34:19,1369352059.0,cinf,16.16,47.62,16.0614184742871,1650.51,47.85938885753447,-31.79797038324737
1978,2003-11-12 16:36:07,1068683767.0,cl,3.865,52.34,0.0,1058.53,0.0,0.0
1979,2004-08-18 11:38:00,1092854280.0,cl,3.842,51.62,-1.3756209400076536,1095.17,3.4614040225595972,-4.83702496256725
1980,2004-11-30 20:18:36,1101874716.0,cl,2.955,45.95,-12.208635842567826,1173.82,10.891519371203458,-23.100155213771284
1981,2005-02-25 15:49:50,1109375390.0,cl,2.951,52.46,0.2292701566679355,1211.37,14.438891670524209,-14.209621513856273
1982,2005-03-16 07:02:27,1110981747.0,cl,2.951,52.6,0.496752006113867,1188.07,12.23772590290308,-11.740973896789212
1983,2005-04-13 06:13:23,1113398003.0,cl,2.951,53.95,3.076041268628199,1173.79,10.888685252189356,-7.812643983561157
1984,2005-09-08 07:02:29,1126188149.0,cl,3.255,54.06,3.2862055789071434,1231.67,16.356645536734916,-13.070439957827773
1985,2006-08-18 17:32:10,1155947530.0,cl,2.265,59.01,12.743599541459675,1302.3,23.029106402274852,-10.285506860815177
1986,2006-10-23 12:25:11,1161631511.0,cl,2.265,60.74,16.048910966755823,1377.02,30.08795216007104,-14.039041193315217
1987,2007-03-12 17:06:35,1173744395.0,cl,2.602,66.49,27.034772640427953,1406.6,32.882393507978044,-5.847620867550091
1988,2007-04-06 08:41:05,1175874065.0,cl,2.602,66.63,27.302254489873885,1443.76,36.39292226011545,-9.090667770241563
1989,2007-04-12 12:23:02,1176405782.0,cl,2.602,65.89,25.88842185708826,1447.8,36.77458362068151,-10.88616176359325
1990,2008-10-17 13:33:21,1224275601.0,cl,1.399,62.61,19.621704241497888,940.55,-11.14564537613483,30.767349617632718
1991,2012-07-25 01:23:13,1343204593.0,cl,199.0,102.1,95.07069163163926,1337.89,26.391316259340798,68.67937537229847
1992,2012-11-26 15:34:40,1353972880.0,cl,194.51,107.71,105.78907145586547,1406.29,32.85310761149896,72.93596384436651
1993,2013-04-26 19:52:42,1367031162.0,cl,218.83,119.06,127.47420710737485,1582.24,49.475215629221665,77.99899147815319
1994,2004-09-11 04:29:15,1094902155.0,clf,0.0,73.8,0.0,1123.92,0.0,0.0
1995,2004-12-17 03:47:53,1103284073.0,clf,0.0,99.6,34.95934959349593,1194.2,6.25311410064773,28.7062354928482
1996,2006-10-23 12:46:18,1161632778.0,clf,,43.66,-40.84010840108402,1377.02,22.519396398320154,-63.35950479940417
1997,2007-03-12 17:36:23,1173746183.0,clf,,58.3,-21.00271002710027,1406.6,25.151256317175587,-46.15396634427586
1998,2007-04-08 18:22:18,1176081738.0,clf,,67.55,-8.468834688346885,1443.76,28.45754146202576,-36.92637615037265
1999,2007-06-03 19:41:25,1180924885.0,clf,,89.46,21.219512195121947,1536.34,36.69478254680047,-15.475270351678521
2000,2007-07-05 18:00:10,1183683610.0,clf,0.053,82.66,12.005420054200542,1525.4,35.72140365862339,-23.715983604422846
2001,2007-08-18 02:59:37,1187431177.0,clf,0.117,62.5,-15.311653116531163,1445.94,28.651505445227414,-43.963158561758576
2002,2008-04-27 00:57:41,1209283061.0,clf,0.339,163.32,121.30081300813006,1397.84,24.37184141220014,96.92897159592992
2003,2008-10-26 17:53:20,1225068800.0,clf,0.461,24.56,-66.72086720867209,876.77,-21.98999928820557,-44.73086792046652
2004,2008-12-06 19:27:11,1228620431.0,clf,0.354,19.8,-73.17073170731707,876.07,-22.052281301160225,-51.11845040615685
2005,2009-06-27 21:06:35,1246161995.0,clf,,24.75,-66.46341463414635,918.9,-18.24151185137733,-48.22190278276902
2006,2011-07-30 05:03:24,1312027404.0,clf,,89.82,21.707317073170724,1292.28,14.979713858637616,6.727603214533108
2007,2011-09-29 08:30:41,1317310241.0,clf,64.95,55.66,-24.579945799458,1160.4,3.2457826179799287,-27.82572841743793
2008,2011-11-04 12:28:22,1320434902.0,clf,57.59,70.92,-3.9024390243902376,1253.23,11.505267278809875,-15.407706303200111
2009,2011-11-29 05:27:44,1322573264.0,clf,61.29,62.94,-14.715447154471544,1195.19,6.341198661826462,-21.05664581629801
2010,2012-02-04 09:15:36,1328375736.0,clf,61.29,75.12,1.788617886178872,1344.9,19.66154174674354,-17.87292386056467
2011,2012-03-31 13:50:50,1333227050.0,clf,56.37,69.26,-6.151761517615165,1408.47,25.317638266068755,-31.46939978368392
2012,2012-04-21 18:01:31,1335056491.0,clf,56.37,67.3,-8.80758807588076,1378.53,22.653747597693776,-31.46133567357454
2013,2012-11-26 12:48:12,1353962892.0,clf,54.35,31.23,-57.68292682926829,1406.29,25.123674282867096,-82.80660111213538
2014,2013-04-05 05:42:38,1365165758.0,clf,75.41,18.75,-74.59349593495935,1553.28,38.20200726030321,-112.79550319526257
2015,2013-04-23 17:01:02,1366761662.0,clf,75.41,18.2,-75.33875338753387,1578.78,40.47085201793721,-115.80960540547107
2016,2013-05-11 13:35:20,1368304520.0,clf,54.08,23.53,-68.11653116531166,1633.7,45.35732080575129,-113.47385197106294
2017,2003-10-27 03:40:34,1067251234.0,clx,0.88,45.49,0.0,1031.13,0.0,0.0
2018,2004-07-08 15:19:05,1089325145.0,clx,0.727,52.75,15.959551549791156,1109.11,7.562576978654464,8.396974571136692
2019,2004-08-03 23:51:33,1091602293.0,clx,0.727,50.43,10.859529566937782,1099.69,6.649016127937306,4.210513439000477
2020,2005-02-10 06:12:17,1108044737.0,clx,,59.25,30.248406243130354,1197.01,16.087205299040843,14.161200944089511
2021,2005-04-04 10:01:23,1112634083.0,clx,,62.86,38.1842163112772,1176.12,14.061272584446167,24.122943726831032
2022,2005-11-22 01:10:50,1132650650.0,clx,-5.036,54.64,20.114310837546707,1261.23,22.315323964970457,-2.2010131274237494
2023,2007-02-18 19:32:43,1171855963.0,clx,,66.16,45.43855792481863,1455.54,41.15969858310783,4.278859341710799
2024,2011-07-23 00:47:25,1311407245.0,clx,,74.36,63.46449769180039,1345.02,30.441360449215892,33.0231372425845
2025,2011-12-29 04:46:19,1325162779.0,clx,,66.43,46.03209496592658,1263.02,22.488919922803124,23.54317504312346
2026,2012-08-19 17:49:16,1345423756.0,clx,,72.39,59.1338755770499,1418.16,37.53454947484798,21.59932610220192
2027,2013-05-23 12:28:57,1369337337.0,clx,1684.87,86.1,89.2723675533084,1650.51,60.06808064938463,29.204286903923766
2028,2003-10-26 23:59:40,1067237980.0,cma,,46.92,0.0,1028.91,0.0,0.0
2029,2005-02-04 07:56:40,1107532600.0,cma,,58.19,24.019607843137244,1203.03,16.92276292387088,7.096844919266363
2030,2005-12-22 23:43:13,1135323793.0,cma,,57.9,23.401534526854213,1268.12,23.24887502308266,0.15265950377155235
2031,2006-01-04 07:41:16,1136389276.0,cma,,57.6,22.762148337595907,1273.46,23.767870853621787,-1.0057225160258803
2032,2006-10-23 12:47:06,1161632826.0,cma,,58.39,24.445865302642794,1377.02,33.83289111778483,-9.387025815142039
2033,2007-03-01 05:00:49,1172754049.0,cma,,60.39,28.708439897698206,1403.17,36.37441564373949,-7.665975746041283
2034,2007-04-08 20:01:24,1176087684.0,cma,,59.61,27.046035805626595,1443.76,40.31936709721938,-13.273331291592783
2035,2007-05-29 12:21:22,1180466482.0,cma,,62.63,33.48252344416027,1518.11,47.54546073028737,-14.062937286127095
2036,2008-01-01 17:41:02,1199238062.0,cma,,43.53,-7.225063938618927,1468.36,42.710246765995066,-49.935310704614
2037,2008-10-29 00:05:16,1225263916.0,cma,,28.51,-39.23699914748508,930.09,-9.604338571886759,-29.632660575598322
2038,2009-01-31 23:59:58,1233475198.0,cma,,16.66,-64.4927536231884,825.88,-19.732532485834533,-44.760221137353874
2039,2011-04-29 04:12:19,1304075539.0,cma,,37.96,-19.096334185848253,1363.61,32.529570127610754,-51.625904313459
2040,2011-11-04 15:08:53,1320444533.0,cma,,25.17,-46.35549872122762,1253.23,21.801712491860307,-68.15721121308792
2041,2012-03-09 22:58:49,1331362729.0,cma,,30.44,-35.12361466325661,1370.87,33.2351712005909,-68.35878586384752
2042,2013-06-16 05:42:26,1371386546.0,cma,,37.35,-20.396419437340153,1626.73,58.102263560466895,-78.49868299780705
2043,2003-10-27 05:20:06,1067257206.0,cmcsa,0.849,32.15,0.0,1031.13,0.0,0.0
2044,2004-01-25 04:19:48,1075033188.0,cmcsa,0.737,35.46,10.295489891135311,1141.55,10.708640035688985,-0.4131501445536738
2045,2004-11-15 20:17:57,1100578677.0,cmcsa,0.612,29.9,-6.998444790046657,1183.81,14.807056336252444,-21.8055011262991
2046,2005-02-04 08:38:35,1107535115.0,cmcsa,0.57,32.11,-0.12441679626749345,1203.03,16.671030810857975,-16.795447607125467
2047,2005-04-04 10:24:15,1112635455.0,cmcsa,0.57,33.39,3.8569206842923855,1176.12,14.061272584446167,-10.204351900153782
2048,2006-10-23 13:36:38,1161635798.0,cmcsa,0.604,37.98,18.133748055987553,1377.02,33.54475187415746,-15.41100381816991
2049,2007-01-26 11:58:03,1169841483.0,cmcsa,0.668,43.49,35.27216174183516,1422.18,37.92441302260626,-2.6522512807710967
2050,2008-01-25 16:37:59,1201307879.0,cmcsa,0.743,17.3022,-46.18289269051322,1330.61,29.043864498171885,-75.2267571886851
2051,2008-02-20 01:37:24,1203500244.0,cmcsa,0.743,20.47,-36.32970451010887,1360.03,31.897044989477546,-68.22674949958642
2052,2009-06-21 00:31:43,1245569503.0,cmcsa,,13.87,-56.85847589424573,921.23,-10.658209925033708,-46.20026596921202
2053,2011-09-04 02:03:53,1315127033.0,cmcsa,63.38,21.0,-34.68118195956454,1173.97,13.852763473082918,-48.53394543264746
